Well Name;Zone Name;Zone Top;Zone Base;TD;KB;X;Y;Cum
EA11644D;MO;4298;;;;477821.33;9525772;44
EA11644D;OS;1707;;;;477621;9525569.95;30
EA11646D;BT;352;;;;485289.03;9526028.85;0
EA11646D;CL;2844;;;;485013.37;9526235.37;0
EA11646D;EC;2246;;;;485127.1;9526151.47;14
EA11646D;OS;2941;;;;484993.98;9526248.48;11
EA1164;ER;3;;;;481872;9534387;0
EA11651D;CL;2744;;;;483075.52;9527790.86;0
EA11651D;EC;2019;;;;483065.2;9527926.22;20
EA11651D;OS;2816;;;;483076.64;9527778.41;23
EA11652D;BT;605;;;;483260.87;9527125.3;0
EA11652D;CB;2440;;;;483448.72;9527189.99;0
EA11652D;CL;2528;;;;483460.4;9527194.28;0
EA11652D;EC;2291;;;;483428.37;9527182.88;8
EA11652D;OS;2667;;;;483478.41;9527200.88;17
EA11653D;BT;183;;;;483192.82;9527506.75;0
EA11653D;CL;2483;;;;483059.73;9527366.83;0
EA11653D;EC;2140;;;;483090.86;9527398.94;3
EA11653D;HL;1450;;;;483150.67;9527464.11;0
EA11653D;MO;4596;;;;482943.59;9527244.06;6
EA11653D;OS;2646;;;;483044.48;9527353.62;6
EA11653D;VE;185;;;;483192.83;9527506.74;0
EA11654D;CL;2553;;;;482579.45;9527663.04;0
EA11654D;EC;1993;;;;482627.22;9527720.53;20
EA11654D;HL;1411;;;;482660.48;9527759.2;0
EA11654D;OS;2555;;;;482579.27;9527662.82;18
EA11656D;BT;180;;;;483850.09;9527414.07;0
EA11656D;CB;2582;;;;483755.99;9527491.19;0
EA11656D;CL;2732;;;;483736.81;9527507.45;0
EA11656D;EC;2359;;;;483782.49;9527467.74;5
EA11656D;OS;2905;;;;483715.06;9527525.3;9
EA11657D;BT;1213;;;;485009.08;9527826.03;9
EA11657D;CL;3379;;;;484847.71;9527740.15;0
EA11657D;EC;2956;;;;484912.72;9527774.74;19
EA11657D;OS;3513;;;;484825;9527727.44;3
EA11658D;BT;1230;;;;484811.69;9529047.31;2
EA11658D;CL;2579;;;;484544.13;9528981.13;0
EA11658D;EC;2127;;;;484648.75;9529010.59;15
EA11658D;OS;2579;;;;484544.13;9528981.13;6
EA11659D;AT;1079;;;;485359.47;9529424.39;0
EA11659D;BT;1436;;;;485364.66;9529402.78;6
EA11659D;CB;2672;;;;485411.46;9529246.89;0
EA11659D;CL;2730;;;;485413.84;9529239.35;0
EA11659D;EC;2526;;;;485405.03;9529267.52;4
EA11659D;MO;4077;;;;485455.27;9529104.49;9
EA11659D;OS;2852;;;;485418.57;9529224.54;1
EA11659D;SC;5204;;;;485474.38;9529035.45;0
EA1165;ER;629;;;;481683;9534086;0
EA11661D;CB;1898;;;;477844.49;9524772.65;0
EA11661D;CL;2066;;;;477836.9;9524800.21;0
EA11661D;EC;1485;;;;477861.83;9524706.8;5
EA11661D;HL;1301;;;;477868.78;9524680.48;0
EA11661D;MO;4640;;;;477754.17;9525101.91;7
EA11661D;OS;2309;;;;477826.18;9524839.51;7
EA11661D;VE;200;;;;477885.86;9524611.9;0
EA11662D;CB;1838;;;;477934.17;9525184.62;0
EA11662D;CL;1908;;;;477935.9;9525188.6;0
EA11662D;EC;1411;;;;477921.38;9525159;5
EA11662D;HL;498;;;;477905.27;9525125.13;1
EA11662D;MO;4235;;;;478005.35;9525324.81;2
EA11662D;OS;1986;;;;477937.85;9525192.99;16
EA11662D;VE;130;;;;477905.09;9525123;0
EA11666D;OS;2362;;;;473182.37;9527409.13;16
EA11667D;OS;2143;;;;472884.56;9527607.36;12
EA11668D;EC;1676;;;;473953.29;9527150.92;3
EA11668D;ER;1559;;;;473953.04;9527151.7;5
EA11668D;OS;3025;;;;474011.03;9527137.73;8
EA11669D;CL;3465;;;;483190.65;9531173.17;0
EA11669D;EC;2475;;;;483013.64;9531068.07;7
EA11669D;ER;931;;;;482915.48;9531006.59;14
EA1166;ER;297;;;;475029;9525015;928
EA1166;HL;2054;;;;475029;9525015;0
EA1166;HR;0;;;;475029;9525015;0
EA1166;TR;306;;;;475029;9525015;0
EA11671D;EC;3151;;;;484083.44;9534226.66;3
EA11671D;ER;1553;;;;484138.65;9534294.63;7
EA11673D;CL;2969;;;;485233.97;9534684.05;0
EA11673D;EC;2351;;;;485208.68;9534647.28;11
EA11673D;ER;854;;;;485190.17;9534622.57;4
EA11673D;OS;3183;;;;485242.84;9534698.05;12
EA11674D;CL;2999;;;;485030.06;9534154.05;0
EA11674D;EC;2091;;;;484969.88;9534029.26;13
EA11674D;ER;715;;;;484929.17;9533944.77;8
EA11674D;OS;3210;;;;485043.07;9534183.85;3
EA11679D;BT;2536;;;;485916.34;9529072.01;12
EA11679D;EC;2962;;;;485911.09;9529069.93;15
EA11679D;OS;3164;;;;485903.16;9529066.41;0
EA1167;BT;1260;;;;485127;9528535;66
EA11682D;CB;2665;;;;478734.08;9526273.33;0
EA11682D;CL;2809;;;;478734.32;9526274.94;0
EA11682D;EC;2148;;;;478732.92;9526271.36;3
EA11682D;ER;205;;;;478739.65;9526266.31;0
EA11682D;HL;844;;;;478738.15;9526267.01;3
EA11682D;MO;4429;;;;478751.3;9526351.49;3
EA11682D;OS;3048;;;;478734.86;9526279.86;2
EA11687D;BS;6420;;;;475146.09;9524502.24;2
EA11687D;CB;4217;;;;475076.82;9524570.02;0
EA11687D;CL;4256;;;;475076.62;9524569.55;0
EA11687D;CR;6973;;;;475161.86;9524483.05;0
EA11687D;EC;3700;;;;475074.75;9524570.78;2
EA11687D;ER;1080;;;;475069.21;9524574.26;3
EA11687D;HL;2039;;;;475067.15;9524571.78;1
EA11687D;HR;723;;;;475070.64;9524571.25;0
EA11687D;MO;4906;;;;475081.66;9524553.52;9
EA11687D;OS;4477;;;;475075.38;9524565.65;0
EA11687D;SC;5286;;;;475096.63;9524538.62;30
EA11687D;TE;3157;;;;475071.71;9524569.05;3
EA11687D;VE;0;;;;475070.96;9524571.02;0
EA11688D;CL;2919;;;;476982.15;9525003.69;0
EA11688D;EC;2680;;;;476971.39;9524974.32;5
EA11688D;ER;850;;;;476946.51;9524908.81;4
EA11688D;HL;1897;;;;476950.8;9524914.89;0
EA11688D;HR;351;;;;476945.92;9524907.79;0
EA11688D;MO;4429;;;;477041.61;9525167;19
EA11688D;OS;3056;;;;476988.82;9525022.22;0
EA11689D;BS;6670;;;;474925.12;9524716.81;5
EA11689D;CB;4161;;;;474871.01;9524715.87;0
EA11689D;CL;4264;;;;474881.14;9524716.08;0
EA11689D;EC;3968;;;;474849.1;9524715.89;11
EA11689D;ER;823;;;;474612.24;9524705.2;0
EA11689D;HL;2300;;;;474643.27;9524715.52;0
EA11689D;HR;300;;;;474610.36;9524704.71;0
EA11689D;MO;4735;;;;474911.04;9524718.68;7
EA11689D;OS;4399;;;;474892.25;9524716.73;0
EA11689D;SC;5184;;;;474921.56;9524720.09;25
EA11689D;TE;3203;;;;474743.96;9524713.17;6
EA11694D;BS;7258;;;;475133.51;9524993.53;0
EA11694D;CR;7523;;;;475120.59;9524962.78;0
EA11694D;EC;3013;;;;475323.79;9525357.96;2
EA11694D;ER;596;;;;475326.04;9525351.19;2
EA11694D;HL;2079;;;;475321.23;9525352.92;2
EA11694D;HR;0;;;;475327.01;9525349.96;0
EA11694D;MO;4299;;;;475282.24;9525280.92;0
EA11694D;OS;3725;;;;475310.63;9525329.16;0
EA11694D;SC;5120;;;;475237.34;9525209.48;68
EA11694D;TE;2774;;;;475321.39;9525358.27;2
EA11698D;AT;2376;;;;474703.47;9523809.01;0
EA11698D;CB;4446;;;;474580.49;9523848.86;0
EA11698D;CL;4490;;;;474576.7;9523850.27;0
EA11698D;EC;4171;;;;474603.09;9523840.52;4
EA11698D;ER;3487;;;;474651.32;9523824.43;0
EA11698D;HR;3036;;;;474675.86;9523817.67;0
EA11698D;OS;4597;;;;474567.68;9523853.71;8
EA11698D;VE;140;;;;474730.7;9523794.74;0
EA11699D;CL;3805;;;;482414.02;9531760.26;0
EA11699D;EC;3011;;;;482257.28;9531755.69;5
EA11699D;ER;2154;;;;482088.52;9531752.52;0
EA11699D;OS;4007;;;;482453.13;9531761.73;3
EA116;EC;1579;;;;477117;9527381;0
EA116;ER;105;;;;477117;9527381;0
EA116;HL;929;;;;477117;9527381;30
EA116;MO;3862;;;;477117;9527381;250
EA116;OS;1616;;;;477117;9527381;32
EA11703D;BS;6655;;;;475341.95;9524757.21;2
EA11703D;CL;4372;;;;475350.23;9524762.75;0
EA11703D;CR;7202;;;;475343.24;9524746.35;0
EA11703D;EC;3588;;;;475334.89;9524750.16;2
EA11703D;ER;1100;;;;475121.55;9524590.79;1
EA11703D;HL;2100;;;;475218.23;9524655.76;2
EA11703D;HR;747;;;;475105.79;9524589.66;0
EA11703D;MO;5107;;;;475348.21;9524766.03;2
EA11703D;OS;4537;;;;475350.9;9524763.55;0
EA11703D;SC;5374;;;;475346.04;9524764.95;6
EA11703D;TE;3259;;;;475318.02;9524737.78;1
EA11703D;VE;0;;;;475104;9524582;0
EA11704D;AM;7551;;;;474997.36;9524225.05;0
EA11704D;BS;6679;;;;474827.42;9524254.63;7
EA11704D;CB;3989;;;;474518.61;9524305.43;0
EA11704D;CL;4125;;;;474521.3;9524305.32;0
EA11704D;CR;7089;;;;474907.82;9524242.35;0
EA11704D;EC;3807;;;;474516.75;9524306.27;2
EA11704D;ER;1662;;;;474513.51;9524312.65;0
EA11704D;MO;5006;;;;474560.02;9524300.25;1
EA11704D;OS;4428;;;;474527.91;9524306.28;3
EA11704D;SC;5355;;;;474594.59;9524295.17;12
EA11704D;TE;3279;;;;474513.23;9524311.11;2
EA11704D;VE;99;;;;474514.02;9524305.7;0
EA11707D;CL;2454;;;;481076.56;9528418.71;0
EA11707D;EC;2114;;;;481075.8;9528418.52;2
EA11707D;ER;161;;;;481072.82;9528417.7;0
EA11707D;HL;1204;;;;481073.56;9528418.67;1
EA11707D;MO;5079;;;;481219.71;9528083.14;2
EA11707D;OS;2602;;;;481077.58;9528416.11;8
EA11708D;CB;3195;;;;483037.11;9530418.15;0
EA11708D;CL;3386;;;;483039.72;9530426.79;0
EA11708D;EC;2371;;;;483021.1;9530363.15;1
EA11708D;ER;640;;;;482993.65;9530255.32;0
EA11708D;MO;5991;;;;483078.05;9530564.6;10
EA11708D;OS;3537;;;;483041.4;9530433.71;3
EA11708D;SC;7100;;;;483093.43;9530620.88;0
EA11709D;CL;3150;;;;476510.21;9528703.28;0
EA11709D;EC;2370;;;;476512.85;9528703.84;1
EA11709D;ER;142;;;;476517.13;9528712.29;0
EA11709D;HL;1313;;;;476517.97;9528705.05;3
EA11709D;MO;6129;;;;476073.8;9528702.33;9
EA11709D;OS;3466;;;;476506.11;9528703.31;2
EA1170;ER;838;;;;484863;9533218;11
EA11711D;CB;2667;;;;479000.82;9526646.72;0
EA11711D;CL;2809;;;;479005.89;9526655.97;0
EA11711D;EC;2027;;;;478977.79;9526604.96;7
EA11711D;ER;182;;;;478945.84;9526545.93;4
EA11711D;HL;887;;;;478947.97;9526549.33;4
EA11711D;MO;4808;;;;479029.52;9526683.96;17
EA11711D;OS;2938;;;;479010.5;9526663.21;3
EA11711D;SC;5239;;;;479018.75;9526677.08;0
EA11712D;AM;7408;;;;474945.3;9523613.56;0
EA11712D;AT;2341;;;;474745.03;9523834.77;0
EA11712D;BS;6770;;;;474900.25;9523666.1;8
EA11712D;CL;4537;;;;474756.56;9523821.34;0
EA11712D;CR;7130;;;;474926.41;9523636.46;0
EA11712D;EC;4225;;;;474753.93;9523826.97;5
EA11712D;ER;3465;;;;474748.07;9523827.84;0
EA11712D;HR;2992;;;;474746.82;9523830.89;5
EA11712D;MO;6026;;;;474841.63;9523729.1;5
EA11712D;OS;4708;;;;474760.6;9523817.02;4
EA11712D;SC;6464;;;;474875.91;9523691.57;6
EA11712D;VE;90;;;;474746.81;9523831.5;0
EA11719D;CB;2592;;;;480405.32;9528105.34;0
EA11719D;CL;2744;;;;480404.62;9528106.11;0
EA11719D;EC;1964;;;;480406.66;9528101.94;0
EA11719D;ER;466;;;;480411.27;9528103.34;0
EA11719D;HL;1028;;;;480409.79;9528100.51;3
EA11719D;MO;4973;;;;480215.19;9527951.41;4
EA11719D;OS;2930;;;;480403.6;9528107.05;8
EA11719D;SC;6843;;;;479867.69;9527697.68;2
EA11721D;AT;1103;;;;485955.51;9528711.01;4
EA11721D;BT;1676;;;;485931.83;9528698.43;9
EA11721D;EC;4270;;;;485583.67;9528587.95;12
EA11721D;MO;4726;;;;485545.21;9528573.13;11
EA11721D;OS;4527;;;;485562.28;9528579.47;0
EA11721D;VE;198;;;;485961.52;9528714.68;0
EA11723D;CL;2820;;;;483312.17;9527563.1;0
EA11723D;EC;2232;;;;483207.43;9527530.37;12
EA11723D;OS;2915;;;;483327.82;9527568.28;13
EA11724D;ER;2126;;;;472327.4;9524696.19;1
EA11724D;HR;0;;;;472281.18;9524504.08;0
EA11724D;MO;4210;;;;472368.05;9524849.34;4
EA11724D;OS;3584;;;;472366.98;9524845.21;1
EA11724D;SC;4997;;;;472363.43;9524843.87;0
EA11724D;TR;1188;;;;472287.87;9524550.59;4
EA11729D;BS;7746;;;;473208.77;9524094.99;0
EA11729D;CB;4217;;;;473211.78;9524111.05;0
EA11729D;CL;4266;;;;473211.75;9524111.2;0
EA11729D;CR;8171;;;;473204.97;9524094.34;0
EA11729D;EC;3498;;;;473210.82;9524107.9;3
EA11729D;ER;2082;;;;473244.04;9524144.54;0
EA11729D;MO;5751;;;;473212.73;9524110.92;2
EA11729D;OS;4421;;;;473211.82;9524111.05;7
EA11729D;SC;6156;;;;473212.26;9524107.65;1
EA11729D;TE;3210;;;;473210.44;9524109.56;2
EA11729D;VE;380;;;;473294.41;9524185.28;0
EA11731D;BS;7500;;;;472962.37;9524395.51;8
EA11731D;CB;4513;;;;472962.14;9524405.98;0
EA11731D;CL;4560;;;;472961.45;9524406.51;0
EA11731D;CR;8467;;;;472966.88;9524371.1;0
EA11731D;EC;3414;;;;472991.36;9524384.7;0
EA11731D;ER;1622;;;;473026.01;9524364.95;0
EA11731D;HR;726;;;;473026.48;9524364.79;0
EA11731D;MO;5447;;;;472962.05;9524407.31;8
EA11731D;OS;4705;;;;472959.92;9524407.59;0
EA11731D;SC;6359;;;;472966.43;9524399.71;7
EA11731D;TR;1549;;;;473026.26;9524365.06;0
EA11731D;VE;200;;;;473026.1;9524363.97;0
EA11732D;AT;1545;;;;486757.43;9530694.89;3
EA11732D;BT;1946;;;;486787.69;9530672.55;11
EA11732D;MO;5089;;;;486948;9530552.49;0
EA11732D;OS;3380;;;;486877.15;9530605.19;0
EA11732D;VE;200;;;;486712.28;9530729.28;0
EA11733D;AT;1548;;;;486895.46;9530947.18;0
EA11733D;BT;1938;;;;486894.42;9530949.28;6
EA11733D;EC;2187;;;;486894.38;9530949.96;0
EA11733D;MO;4688;;;;487110.91;9530948.55;12
EA11733D;OS;2302;;;;486896.31;9530949.47;4
EA11733D;VE;180;;;;486894.04;9530950.71;0
EA11734D;AT;1083;;;;485145.24;9529487.11;2
EA11734D;BT;1318;;;;485127.13;9529482.14;4
EA11734D;EC;1906;;;;485054.68;9529460.88;20
EA11734D;OS;2436;;;;484981.3;9529436.06;11
EA11736D;EC;3064;;;;484376.6;9534429.47;5
EA11736D;ER;219;;;;484335.12;9534465.98;5
EA11736D;OS;3819;;;;484449.11;9534367.23;2
EA11737D;BT;1302;;;;485982.07;9528322.27;64
EA11737D;VE;404;;;;486000.6;9528369.08;0
EA11738D;AT;673;;;;485906.04;9528501.15;0
EA11738D;BT;1794;;;;485814.75;9528540.78;10
EA11738D;CL;3923;;;;485407.84;9528724.05;0
EA11738D;EC;3901;;;;485411.64;9528722.31;0
EA11738D;MO;4217;;;;485359.65;9528745.8;11
EA11738D;OS;3919;;;;485408.53;9528723.73;0
EA11738D;SC;5184;;;;485246.77;9528795.09;0
EA11738D;VE;180;;;;485915.19;9528497.03;0
EA11739;CL;2562;;;;473516;9526996;0
EA11739;EC;1813;;;;473516;9526996;3
EA11739;OS;2938;;;;473516;9526996;4
EA11741D;BT;1384;;;;486367.87;9525652.21;8
EA11741D;CB;2751;;;;486330.22;9525612.2;0
EA11741D;CL;2827;;;;486326.14;9525607.06;0
EA11741D;EC;2551;;;;486340.89;9525625.5;8
EA11741D;MO;4297;;;;486242.19;9525521.2;4
EA11741D;OS;2921;;;;486320.85;9525600.98;6
EA11741D;VE;160;;;;486370.11;9525655.07;0
EA11742D;BT;739;;;;483679.7;9527278.97;0
EA11742D;CL;2489;;;;483499.3;9527342.57;0
EA11742D;EC;2191;;;;483531.04;9527331.65;6
EA11742D;MO;4678;;;;483445.56;9527361.84;23
EA11742D;OS;2591;;;;483490.21;9527346.01;12
EA11743D;BT;551;;;;484095.93;9527490.19;0
EA11743D;CB;2815;;;;484233.61;9527441.55;0
EA11743D;CL;2860;;;;484233.7;9527441.73;0
EA11743D;EC;2494;;;;484230.67;9527441.47;9
EA11743D;MO;4556;;;;484231.88;9527443.48;24
EA11743D;OS;2939;;;;484233.69;9527442.16;7
EA11744D;BT;557;;;;484924.32;9526931.72;5
EA11744D;CB;2766;;;;484958.49;9526850.67;0
EA11744D;CL;2846;;;;484962.7;9526838.85;0
EA11744D;EC;2432;;;;484945.47;9526888.31;15
EA11744D;OS;2918;;;;484966.99;9526827.61;10
EA11746D;BT;823;;;;485556.91;9527002.4;6
EA11746D;CL;3284;;;;485707.29;9527163.05;0
EA11746D;EC;2825;;;;485697.68;9527152.84;20
EA11746D;OS;3411;;;;485708.42;9527164.47;16
EA11747D;BT;230;;;;481262.68;9525324.82;0
EA11747D;CB;2165;;;;481253.4;9525438.24;0
EA11747D;CL;2405;;;;481246.26;9525473.37;0
EA11747D;EC;1751;;;;481259.97;9525386.87;3
EA11747D;MO;4499;;;;481203.08;9525772.21;3
EA11747D;OS;2430;;;;481245.51;9525477.02;1
EA11748D;BT;200;;;;482980.12;9526370.05;2
EA11748D;CB;2304;;;;483167.19;9526355.7;0
EA11748D;CL;2397;;;;483184.63;9526354.5;0
EA11748D;EC;2015;;;;483115.05;9526359.99;10
EA11748D;HL;1672;;;;483065.74;9526365.27;3
EA11748D;MO;4199;;;;483431.08;9526346.05;9
EA11748D;OS;2539;;;;483211.1;9526352.56;2
EA11749D;BT;180;;;;485220.91;9526437.16;1
EA11749D;CB;2390;;;;485249.92;9526393.74;0
EA11749D;CL;2522;;;;485260.79;9526381.99;0
EA11749D;EC;2068;;;;485229.81;9526414.88;7
EA11749D;MO;5178;;;;485525.04;9526162.12;12
EA11749D;OS;2692;;;;485277.62;9526364.86;0
EA11751D;BT;672;;;;485656.62;9526588.24;5
EA11751D;CL;2722;;;;485653.99;9526661.34;0
EA11751D;EC;2282;;;;485654.92;9526612.22;9
EA11751D;OS;2793;;;;485653.68;9526670.92;6
EA11752D;CL;1585;;;;478554.76;9525008.54;0
EA11752D;EC;1444;;;;478560.11;9524989.38;0
EA11752D;ER;237;;;;478579.48;9524919.84;0
EA11752D;HL;815;;;;478578.01;9524928.94;3
EA11752D;OS;1685;;;;478549.94;9525023.74;20
EA11752D;VE;200;;;;478579.41;9524919.87;0
EA11756D;CB;3819;;;;472744.94;9524842.96;0
EA11756D;CL;4023;;;;472744.73;9524844.36;0
EA11756D;EC;3178;;;;472745.8;9524839.76;26
EA11756D;ER;1719;;;;472830.81;9524887.47;2
EA11756D;HR;319;;;;472920.69;9524930.85;0
EA11756D;MO;4657;;;;472746.31;9524845.03;1
EA11756D;OS;4185;;;;472745.23;9524844.9;3
EA11756D;SC;5032;;;;472741.68;9524846.46;4
EA11756D;TR;981;;;;472903.84;9524924.3;3
EA11758D;CL;2807;;;;475389.09;9527699.46;0
EA11758D;EC;1956;;;;475346.42;9527639.63;5
EA11758D;ER;420;;;;475310.93;9527610;2
EA11758D;OS;3084;;;;475408.69;9527726.62;13
EA11763D;CB;3144;;;;476198.52;9524702.9;0
EA11763D;CL;3256;;;;476189.05;9524701.68;0
EA11763D;EC;2729;;;;476221.53;9524705.59;9
EA11763D;ER;1192;;;;476226.47;9524703.18;6
EA11763D;HL;2117;;;;476224.65;9524702.18;1
EA11763D;HR;926;;;;476227.47;9524702.2;1
EA11763D;OS;3405;;;;476173.72;9524699.56;7
EA11763D;VE;220;;;;476225.1;9524699.31;0
EA11764D;AT;2150;;;;474377.88;9523991.15;0
EA11764D;CB;4615;;;;474118.76;9523896.34;0
EA11764D;CL;4662;;;;474109.53;9523893.09;0
EA11764D;EC;4233;;;;474194.49;9523922.9;7
EA11764D;ER;2731;;;;474372.24;9523987.98;3
EA11764D;HL;2904;;;;474363.79;9523984.28;0
EA11764D;HR;2575;;;;474376.87;9523990.43;0
EA11764D;OS;4848;;;;474073.7;9523880.29;0
EA11764D;TE;3542;;;;474305.92;9523963.66;0
EA11764D;VE;59;;;;474377.01;9523990.02;0
EA11766D;CL;2366;;;;482782.31;9528098.3;0
EA11766D;EC;1870;;;;482827.79;9528075.22;17
EA11766D;OS;2451;;;;482773.5;9528103.1;12
EA11767D;CL;2385;;;;483082.51;9526551.16;0
EA11767D;EC;2128;;;;483079.95;9526541.35;7
EA11767D;HL;1512;;;;483075.34;9526521.27;2
EA11767D;MO;4080;;;;483085.6;9526577.84;18
EA11767D;OS;2424;;;;483082.72;9526552.6;2
EA11768D;BT;274;;;;484250.04;9526100.16;0
EA11768D;CL;2881;;;;484485.45;9525987.12;0
EA11768D;EC;2293;;;;484394.36;9526027.97;15
EA11768D;OS;3087;;;;484512.02;9525974.85;10
EA11769D;BT;665;;;;484299.23;9526332.08;0
EA11769D;CL;2587;;;;484241.67;9526242.04;0
EA11769D;EC;2278;;;;484267.67;9526281.39;13
EA11769D;OS;2845;;;;484216.03;9526202.49;7
EA1176;ER;1164;;;;486861;9538344;180
EA11771D;BT;809;;;;485331.39;9527017.65;5
EA11771D;CL;3177;;;;485547.76;9527073.16;0
EA11771D;EC;2686;;;;485494.36;9527061.5;31
EA11771D;OS;3278;;;;485556.81;9527075.37;17
EA11772D;BT;1612;;;;486586.13;9525823.18;0
EA11772D;CL;2887;;;;486622.4;9525747.21;0
EA11772D;EC;2550;;;;486606.84;9525777.9;4
EA11772D;MO;4859;;;;486714;9525564;3
EA11772D;OS;2952;;;;486625.58;9525740.8;6
EA11772D;VE;1356;;;;486583.52;9525827.61;0
EA11773D;CL;2406;;;;483673;9526364;0
EA11773D;EC;2253;;;;483673;9526364;8
EA11773D;HL;1570;;;;483673;9526364;6
EA11773D;OS;2512;;;;483673;9526364;8
EA11776D;BT;1365;;;;485977.91;9525948.37;0
EA11776D;EC;2280;;;;486100.03;9525909.92;8
EA11776D;VE;905;;;;485950.18;9525957.55;0
EA11777D;BT;1005;;;;486371.09;9526599.75;2
EA11777D;EC;2216;;;;486434.4;9526649.67;3
EA11777D;VE;636;;;;486356.96;9526594.57;0
EA11778D;BT;985;;;;485603.29;9527909.01;17
EA11779D;AT;1009;;;;486015.93;9527992.91;0
EA11779D;BT;1217;;;;485999;9527996.08;23
EA11779D;CL;4184;;;;485615.04;9528039.41;0
EA11779D;EC;3684;;;;485678.77;9528029.97;0
EA11779D;MO;5391;;;;485452.22;9528058.65;3
EA11779D;OS;4293;;;;485600.24;9528041.9;0
EA11779D;VE;180;;;;486040.95;9527990.91;0
EA1177;EC;3459;;;;479181;9531115;0
EA1177;ER;2022;;;;479181;9531115;0
EA1177;HL;2436;;;;479181;9531115;0
EA1177;OS;3818;;;;479181;9531115;0
EA11781D;BT;1588;;;;485714.88;9528993.73;10
EA11781D;EC;3180;;;;485902.11;9529121.01;2
EA11781D;MO;4378;;;;485974.24;9529170;16
EA11782D;AT;1338;;;;485741.96;9528729.43;0
EA11782D;BT;1833;;;;485752.8;9528732.27;13
EA11782D;EC;3908;;;;485907.27;9528798.71;5
EA11782D;MO;4285;;;;485943.43;9528817.06;28
EA11782D;VE;237;;;;485742.75;9528733.86;0
EA11783D;BT;1515;;;;485696.41;9528878.79;13
EA11783D;EC;3293;;;;485916.52;9528956.94;0
EA11783D;MO;4169;;;;486009.06;9528987.83;21
EA11784D;BT;1356;;;;486148.79;9529270.77;27
EA11784D;EC;2945;;;;486042.66;9529308.79;1
EA11786D;AT;560;;;;484235.45;9528614.47;0
EA11786D;BT;1025;;;;484262.8;9528601.26;3
EA11786D;CL;3558;;;;484587.37;9528456.15;0
EA11786D;EC;3163;;;;484563.53;9528467.78;9
EA11786D;OS;3679;;;;484594.08;9528453.07;0
EA11787D;BT;670;;;;484045.18;9527192.71;0
EA11787D;CB;2513;;;;484263.88;9527141.72;0
EA11787D;CL;2627;;;;484282.12;9527137.63;0
EA11787D;EC;2137;;;;484203.33;9527153.43;4
EA11787D;MO;4792;;;;484528.79;9527079.97;5
EA11787D;OS;2784;;;;484307.35;9527131.64;1
EA11788D;CL;2459;;;;481732.9;9527894.57;0
EA11788D;EC;1934;;;;481764.46;9527916.31;5
EA11788D;HL;1055;;;;481817.24;9527953.99;1
EA11788D;OS;2462;;;;481732.72;9527894.44;23
EA11789D;CL;1898;;;;477962.73;9525438.99;0
EA11789D;EC;1469;;;;477969.01;9525420.27;2
EA11789D;HL;472;;;;477973.43;9525410.03;3
EA11789D;MO;4242;;;;477899.64;9525612.52;9
EA11789D;OS;2217;;;;477954.54;9525460.73;9
EA1178;CB;3560;;;;479978;9531902;0
EA1178;CL;3864;;;;479978;9531902;0
EA1178;EC;3006;;;;479978;9531902;77
EA1178;ER;183;;;;479978;9531902;0
EA1178;HL;2288;;;;479978;9531902;0
EA1178;OS;3981;;;;479978;9531902;0
EA1179;BT;1067;;;;486237.38;9526774.17;1
EA1179;CB;2220;;;;486222.46;9526751.48;0
EA1179;CL;2298;;;;486221.69;9526750.95;0
EA1179;EC;2044;;;;486224.87;9526752.99;195
EA1179;OS;2412;;;;486220.97;9526750.2;0
EA1179;VE;341;;;;486238.92;9526796.43;0
EA117;ER;110;;;;476289;9527063;47
EA11803D;BT;200;;;;481018.93;9525226.97;0
EA11803D;EC;1678;;;;480948.68;9525312.22;2
EA11803D;OS;1904;;;;480924.04;9525344.19;3
EA11804D;AT;951;;;;484405.71;9528985.79;2
EA11804D;BT;828;;;;484407.82;9528985.16;0
EA11804D;EC;1765;;;;484368.47;9529000.78;3
EA11804D;MO;4698;;;;484208.87;9529059.42;4
EA11804D;OS;1984;;;;484356.27;9529005.23;11
EA11806D;BT;1039;;;;484734.85;9529599.01;0
EA11806D;EC;1862;;;;484677.39;9529624.04;5
EA11806D;OS;2306;;;;484670.38;9529626.18;10
EA11807D;BT;1460;;;;486525.67;9527024.16;1
EA11807D;CL;2425;;;;486536.12;9526939.37;0
EA11807D;EC;2202;;;;486531.88;9526960.95;5
EA11807D;OS;2515;;;;486538.1;9526930.66;10
EA11807D;VE;519;;;;486522.87;9527056.75;0
EA11808D;CL;2680;;;;479867.84;9526794.26;0
EA11808D;EC;2057;;;;479883.65;9526749.64;10
EA11808D;ER;640;;;;479900;9526717.13;0
EA11808D;HL;1017;;;;479899.33;9526718.35;3
EA11808D;OS;2880;;;;479860.3;9526812.04;3
EA11809D;CB;1762;;;;478021.5;9525109.2;0
EA11809D;CL;1926;;;;478014.07;9525087.11;0
EA11809D;EC;1423;;;;478035.07;9525150.39;0
EA11809D;HL;651;;;;478050.5;9525198.76;0
EA11809D;OS;1981;;;;478011.47;9525079.44;41
EA11809D;VE;160;;;;478050.13;9525199.02;0
EA1180;BT;1123;;;;486784;9526645;0
EA1180;CB;2501;;;;486784;9526645;0
EA1180;CL;2621;;;;486784;9526645;0
EA1180;EC;2299;;;;486784;9526645;10
EA1180;OS;2654;;;;486784;9526645;0
EA1180;VE;251;;;;486784;9526645;0
EA11812D;BT;200;;;;481380.02;9525716.06;0
